"sample_id","candidate","effect_hat","effect_se","effect_low","effect_high","subgroup","rule","terminal_node"
"veteran_1","analysis_target",-0.592826502356443,0.329999480722101,-1.23962548457176,0.0539724798588757,"G1","diagtime>=4.5 & karno< 55",4
"veteran_2","analysis_target",-0.398049822483619,0.480848068723905,-1.34051203718247,0.544412392215236,"G1","diagtime>=4.5 & karno< 55",4
"veteran_56","analysis_target",-0.497320566359445,0.28033431823342,-1.04677583009695,0.0521346973780577,"G1","diagtime>=4.5 & karno< 55",4
"veteran_4","analysis_target",-0.469001883172724,0.201439609621693,-0.863823518031241,-0.0741802483142061,"G1","diagtime>=4.5 & karno< 55",4
"veteran_5","analysis_target",-0.482875071965186,0.474417589124147,-1.41273354664851,0.446983402718143,"G1","diagtime>=4.5 & karno< 55",4
"veteran_86","analysis_target",-0.386467800947516,0.37853326451223,-1.12839299939149,0.355457397496455,"G1","diagtime>=4.5 & karno< 55",4
"veteran_47","analysis_target",-0.58275858223279,0.324831325634285,-1.21942798047599,0.0539108160104076,"G1","diagtime>=4.5 & karno< 55",4
"veteran_8","analysis_target",-0.598175374187688,0.453090816733817,-1.48623337498597,0.289882626610593,"G1","diagtime>=4.5 & karno< 55",4
"veteran_129","analysis_target",-0.561301427996484,0.428647676822545,-1.40145087456867,0.278848018575703,"G1","diagtime>=4.5 & karno< 55",4
"veteran_10","analysis_target",-0.434588914934539,0.453450604197626,-1.32335209916189,0.454174269292808,"G1","diagtime>=4.5 & karno< 55",4
"veteran_91","analysis_target",-0.658249604789953,0.500338510648731,-1.63891308566147,0.322413876081561,"G1","diagtime>=4.5 & karno< 55",4
"veteran_52","analysis_target",-0.516869408347503,0.480530918186868,-1.45871000799376,0.424971191298759,"G1","diagtime>=4.5 & karno< 55",4
"veteran_66","analysis_target",-0.659996708994833,0.36516519060343,-1.37572048257756,0.0557270645878901,"G1","diagtime>=4.5 & karno< 55",4
"veteran_14","analysis_target",-0.371709852426577,0.292689147315215,-0.945380581164399,0.201960876311245,"G1","diagtime>=4.5 & karno< 55",4
"veteran_15","analysis_target",-0.637790952243947,0.402106303106192,-1.42591930633208,0.150337401844189,"G1","diagtime>=4.5 & karno< 55",4
"veteran_29","analysis_target",-0.585142740085677,0.452158496102217,-1.47137339244602,0.301087912274669,"G1","diagtime>=4.5 & karno< 55",4
"veteran_17","analysis_target",-0.571227997031127,0.224296781382391,-1.01084968854061,-0.131606305521642,"G1","diagtime>=4.5 & karno< 55",4
"veteran_98","analysis_target",-0.559275844193384,0.270609567705903,-1.08967059689695,-0.0288810914898142,"G1","diagtime>=4.5 & karno< 55",4
"veteran_59","analysis_target",-0.663687473511765,0.365737740442461,-1.38053344477899,0.0531584977554588,"G1","diagtime>=4.5 & karno< 55",4
"veteran_113","analysis_target",-0.500654242711931,0.432117960415555,-1.34760544512642,0.346296959702557,"G1","diagtime>=4.5 & karno< 55",4
"veteran_61","analysis_target",-0.511742045585232,0.270220384309958,-1.04137399883275,0.017889907662286,"G1","diagtime>=4.5 & karno< 55",4
"veteran_22","analysis_target",-0.49256175127768,0.320866368444142,-1.1214598334282,0.136336330872838,"G1","diagtime>=4.5 & karno< 55",4
"veteran_23","analysis_target",-0.489410528070267,0.339619848171601,-1.1550654304866,0.176244374346072,"G1","diagtime>=4.5 & karno< 55",4
"veteran_117","analysis_target",-0.486639061498283,0.248370042573524,-0.973444344942391,0.000166221945824607,"G1","diagtime>=4.5 & karno< 55",4
"veteran_65","analysis_target",-0.468226809559997,0.290524543035946,-1.03765491391045,0.101201294790457,"G1","diagtime>=4.5 & karno< 55",4
"veteran_39","analysis_target",-0.491716048241144,0.337875800542808,-1.15395261730505,0.170520520822758,"G1","diagtime>=4.5 & karno< 55",4
"veteran_67","analysis_target",-0.531668953544613,0.350989116236232,-1.21960762136763,0.156269714278402,"G1","diagtime>=4.5 & karno< 55",4
"veteran_68","analysis_target",-0.27350783753845,0.240034597583013,-0.743975648801155,0.196959973724256,"G1","diagtime>=4.5 & karno< 55",4
"veteran_82","analysis_target",-0.519527528895066,0.350634140574396,-1.20677044442088,0.167715386630751,"G1","diagtime>=4.5 & karno< 55",4
"veteran_70","analysis_target",-0.555177079597787,0.513788764474013,-1.56220305796685,0.451848898771278,"G1","diagtime>=4.5 & karno< 55",4
"veteran_71","analysis_target",-0.455986555665145,0.343316702541267,-1.12888729264603,0.216914181315738,"G1","diagtime>=4.5 & karno< 55",4
"veteran_112","analysis_target",-0.536568102088136,0.20072287540819,-0.929984937888189,-0.143151266288084,"G1","diagtime>=4.5 & karno< 55",4
"veteran_50","analysis_target",-0.467559145888617,0.455072955318665,-1.3595021383132,0.424383846535967,"G1","diagtime>=4.5 & karno< 55",4
"veteran_87","analysis_target",-0.44864322285542,0.535576529286981,-1.4983732202579,0.601086774547063,"G1","diagtime>=4.5 & karno< 55",4
"veteran_75","analysis_target",-0.486089666426897,0.441282654891472,-1.35100367001418,0.378824337160388,"G1","diagtime>=4.5 & karno< 55",4
"veteran_36","analysis_target",-0.487295588004211,0.487940382526051,-1.44365873775527,0.469067561746848,"G1","diagtime>=4.5 & karno< 55",4
"veteran_134","analysis_target",-0.552165072464465,0.381370176758324,-1.29965061891078,0.19532047398185,"G1","diagtime>=4.5 & karno< 55",4
"veteran_131","analysis_target",-0.52309969111448,0.320798385236858,-1.15186452617872,0.105665143949761,"G1","diagtime>=4.5 & karno< 55",4
"veteran_132","analysis_target",-0.474712079610278,0.434790100175652,-1.32690067595456,0.377476516733999,"G1","diagtime>=4.5 & karno< 55",4
"veteran_40","analysis_target",-0.624582647455591,0.166228644733123,-0.950390791132511,-0.29877450377867,"G1","diagtime>=4.5 & karno< 55",4
"veteran_62","analysis_target",-0.427330333522008,0.427332264235793,-1.26490157142416,0.410240904380146,"G1","diagtime>=4.5 & karno< 55",4
"veteran_135","analysis_target",-0.577219209771861,0.474236372902893,-1.50672250066153,0.352284081117809,"G1","diagtime>=4.5 & karno< 55",4
"veteran_69","analysis_target",-0.607952268272532,0.31092286155401,-1.21736107691839,0.00145654037332799,"G1","diagtime>=4.5 & karno< 55",4
"veteran_84","analysis_target",-0.574711632048936,0.441130592131161,-1.43932759262601,0.289904328528141,"G1","diagtime>=4.5 & karno< 55",4
"veteran_127","analysis_target",-0.508109692513499,0.426645102596084,-1.34433409360182,0.328114708574825,"G1","diagtime>=4.5 & karno< 55",4
"veteran_20","analysis_target",-0.501310800123881,0.230416206434346,-0.952926564735199,-0.0496950355125618,"G2","diagtime>=4.5 & karno>=55",5
"veteran_126","analysis_target",-0.477382804624279,0.449554703525014,-1.35851002353331,0.403744414284749,"G2","diagtime>=4.5 & karno>=55",5
"veteran_34","analysis_target",-0.478773052653389,0.504523245470196,-1.46763861377497,0.510092508468196,"G2","diagtime>=4.5 & karno>=55",5
"veteran_125","analysis_target",-0.530296666229656,0.400704298753573,-1.31567709178666,0.255083759327347,"G2","diagtime>=4.5 & karno>=55",5
"veteran_24","analysis_target",-0.472832895113835,0.363268644990023,-1.18483943929428,0.239173649066611,"G2","diagtime>=4.5 & karno>=55",5
"veteran_38","analysis_target",-0.544851065199559,0.335284689708745,-1.2020090570287,0.112306926629581,"G2","diagtime>=4.5 & karno>=55",5
"veteran_13","analysis_target",-0.35337399138012,0.38317641089536,-1.10439975673503,0.397651773974785,"G2","diagtime>=4.5 & karno>=55",5
"veteran_53","analysis_target",-0.593614870803059,0.479399654001585,-1.53323819264617,0.346008451040047,"G2","diagtime>=4.5 & karno>=55",5
"veteran_41","analysis_target",-0.391111201954494,0.406127076820208,-1.1871202725221,0.404897868613113,"G2","diagtime>=4.5 & karno>=55",5
"veteran_3","analysis_target",-0.445809992016549,0.345541680671069,-1.12307168613184,0.231451702098747,"G2","diagtime>=4.5 & karno>=55",5
"veteran_83","analysis_target",-0.47070944434493,0.423922526381965,-1.30159759605358,0.360178707363722,"G2","diagtime>=4.5 & karno>=55",5
"veteran_137","analysis_target",-0.510646467089684,0.448461497369965,-1.38963100193482,0.368338067755447,"G2","diagtime>=4.5 & karno>=55",5
"veteran_18","analysis_target",-0.571791109074663,0.306497807223135,-1.17252681123201,0.0289445930826806,"G2","diagtime>=4.5 & karno>=55",5
"veteran_19","analysis_target",-0.462215461009834,0.428677619449824,-1.30242359513149,0.377992673111822,"G2","diagtime>=4.5 & karno>=55",5
"veteran_100","analysis_target",-0.254153102613463,0.458250407843559,-1.15232390198684,0.644017696759912,"G2","diagtime>=4.5 & karno>=55",5
"veteran_88","analysis_target",-0.340106997156123,0.348966244058359,-1.02408083551051,0.343866841198261,"G2","diagtime>=4.5 & karno>=55",5
"veteran_49","analysis_target",-0.414018450482317,0.47777153856569,-1.35045066607107,0.522413765106435,"G2","diagtime>=4.5 & karno>=55",5
"veteran_63","analysis_target",-0.242785310160377,0.466941383137042,-1.15799042110898,0.672419800788225,"G2","diagtime>=4.5 & karno>=55",5
"veteran_64","analysis_target",-0.220046998720146,0.300410033120436,-0.808850663636201,0.368756666195908,"G2","diagtime>=4.5 & karno>=55",5
"veteran_25","analysis_target",-0.374162724471456,0.476910192003257,-1.30890670079784,0.560581251854926,"G2","diagtime>=4.5 & karno>=55",5
"veteran_26","analysis_target",-0.472036337434276,0.480437224681679,-1.41369329781037,0.469620622941815,"G2","diagtime>=4.5 & karno>=55",5
"veteran_120","analysis_target",-0.473942431707604,0.31844855792626,-1.09810160524307,0.150216741827865,"G2","diagtime>=4.5 & karno>=55",5
"veteran_28","analysis_target",-0.597940243721715,0.310782795432565,-1.20707452276954,0.0111940353261127,"G2","diagtime>=4.5 & karno>=55",5
"veteran_16","analysis_target",-0.505943192677952,0.415537186855566,-1.32039607891486,0.308509693558957,"G2","diagtime>=4.5 & karno>=55",5
"veteran_30","analysis_target",-0.444175291048553,0.368856460992349,-1.16713395459356,0.278783372496452,"G2","diagtime>=4.5 & karno>=55",5
"veteran_111","analysis_target",-0.219220597551715,0.294489279454821,-0.796419585283163,0.357978390179733,"G2","diagtime>=4.5 & karno>=55",5
"veteran_32","analysis_target",-0.315060593756629,0.531000564630223,-1.35582170043187,0.725700512918609,"G2","diagtime>=4.5 & karno>=55",5
"veteran_99","analysis_target",-0.323116574113753,0.423134817783014,-1.15246081696846,0.506227668740955,"G2","diagtime>=4.5 & karno>=55",5
"veteran_21","analysis_target",-0.403667557257585,0.40690578590513,-1.20120289763164,0.39386778311647,"G2","diagtime>=4.5 & karno>=55",5
"veteran_35","analysis_target",-0.43072528698134,0.439078758929016,-1.29131965448221,0.429869080519532,"G2","diagtime>=4.5 & karno>=55",5
"veteran_76","analysis_target",-0.359247649737885,0.299936259920339,-0.947122719181749,0.228627419705979,"G2","diagtime>=4.5 & karno>=55",5
"veteran_37","analysis_target",-0.473126816019936,0.321277978478345,-1.10283165383749,0.15657802179762,"G2","diagtime>=4.5 & karno>=55",5
"veteran_78","analysis_target",-0.460263378851247,0.372402448085167,-1.19017217709817,0.26964541939568,"G2","diagtime>=4.5 & karno>=55",5
"veteran_79","analysis_target",-0.473921913450328,0.358255216225681,-1.17610213725266,0.228258310352007,"G2","diagtime>=4.5 & karno>=55",5
"veteran_93","analysis_target",-0.402131569785606,0.394646395117717,-1.17563850421633,0.371375364645119,"G2","diagtime>=4.5 & karno>=55",5
"veteran_121","analysis_target",-0.438583149748913,0.407269298463472,-1.23683097473732,0.359664675239492,"G2","diagtime>=4.5 & karno>=55",5
"veteran_122","analysis_target",-0.290472534649934,0.557951198310521,-1.38405688333856,0.803111814038687,"G2","diagtime>=4.5 & karno>=55",5
"veteran_136","analysis_target",-0.541430879404863,0.475065505957578,-1.47255927108172,0.38969751227199,"G2","diagtime>=4.5 & karno>=55",5
"veteran_44","analysis_target",-0.389734255156516,0.261161489760561,-0.901610775087216,0.122142264774183,"G2","diagtime>=4.5 & karno>=55",5
"veteran_58","analysis_target",-0.338755322401157,0.45926732803887,-1.23891928535734,0.561408640555027,"G2","diagtime>=4.5 & karno>=55",5
"veteran_72","analysis_target",-0.460321732950321,0.483872319564018,-1.4087114792958,0.488068013395154,"G2","diagtime>=4.5 & karno>=55",5
"veteran_74","analysis_target",-0.506456876840006,0.510659472266226,-1.50734944248181,0.494435688801796,"G2","diagtime>=4.5 & karno>=55",5
"veteran_128","analysis_target",-0.414668124914111,0.464818910767629,-1.32571319001866,0.496376940190442,"G2","diagtime>=4.5 & karno>=55",5
"veteran_102","analysis_target",-0.265663629730633,0.438853019874532,-1.12581554868472,0.594488289223449,"G2","diagtime>=4.5 & karno>=55",5
"veteran_90","analysis_target",-0.386527381587536,0.424226185064528,-1.21801070431401,0.444955941138939,"G2","diagtime>=4.5 & karno>=55",5
"veteran_11","analysis_target",-0.546218547664518,0.317309192444755,-1.16814456485624,0.0757074695272011,"G2","diagtime>=4.5 & karno>=55",5
"veteran_92","analysis_target",-0.468880299191196,0.329197699553878,-1.1141077903168,0.176347191934405,"G2","diagtime>=4.5 & karno>=55",5
"veteran_119","analysis_target",-0.447884993340537,0.405079136542963,-1.24184010096474,0.346070114283671,"G2","diagtime>=4.5 & karno>=55",5
"veteran_54","analysis_target",-0.54898641448114,0.495858253494996,-1.52086859133133,0.422895762369051,"G2","diagtime>=4.5 & karno>=55",5
"veteran_108","analysis_target",-0.466837188679686,0.365770116816286,-1.18374661763961,0.250072240280234,"G2","diagtime>=4.5 & karno>=55",5
"veteran_104","analysis_target",-0.347226183920323,0.394686005037957,-1.12081075379472,0.426358385954072,"G2","diagtime>=4.5 & karno>=55",5
"veteran_110","analysis_target",-0.286195308829473,0.448341822375299,-1.16494528068506,0.592554663026112,"G2","diagtime>=4.5 & karno>=55",5
"veteran_124","analysis_target",-0.517032831465141,0.461306574900612,-1.42119371827034,0.387128055340059,"G2","diagtime>=4.5 & karno>=55",5
"veteran_103","analysis_target",-0.290307449172943,0.36705651254492,-1.00973821376099,0.429123315415101,"G2","diagtime>=4.5 & karno>=55",5
"veteran_94","analysis_target",-0.353748092064676,0.238637720565858,-0.821478024373758,0.113981840244405,"G2","diagtime>=4.5 & karno>=55",5
"veteran_101","analysis_target",-0.35009515901265,0.432102087175628,-1.19701524987688,0.49682493185158,"G2","diagtime>=4.5 & karno>=55",5
"veteran_115","analysis_target",-0.390609680357879,0.367588675194259,-1.11108348373863,0.329864123022869,"G2","diagtime>=4.5 & karno>=55",5
"veteran_133","analysis_target",-0.374636167911953,0.427705785401184,-1.21293950729827,0.463667171474366,"G2","diagtime>=4.5 & karno>=55",5
"veteran_118","analysis_target",-0.528399585341211,0.213602282626407,-0.947060059288969,-0.109739111393453,"G2","diagtime>=4.5 & karno>=55",5
"veteran_114","analysis_target",-0.416676806935392,0.391842244195683,-1.18468760555893,0.351333991688146,"G2","diagtime>=4.5 & karno>=55",5
"veteran_51","analysis_target",-0.604735846026457,0.436969444667663,-1.46119595757508,0.251724265522163,"G2","diagtime>=4.5 & karno>=55",5
"veteran_43","analysis_target",-0.667821123900124,0.353827691529337,-1.36132339929763,0.0256811514973773,"G3","diagtime< 4.5",3
"veteran_33","analysis_target",-0.713083552999819,0.334908349336003,-1.36950391769838,-0.0566631883012531,"G3","diagtime< 4.5",3
"veteran_60","analysis_target",-0.703876873307754,0.332405648795204,-1.35539194494635,-0.0523618016691543,"G3","diagtime< 4.5",3
"veteran_109","analysis_target",-0.527556989184748,0.239797385594273,-0.997559864949523,-0.0575541134199725,"G3","diagtime< 4.5",3
"veteran_45","analysis_target",-0.634050649495099,0.335450875821866,-1.29153436610596,0.0234330671157585,"G3","diagtime< 4.5",3
"veteran_6","analysis_target",-0.70163437714932,0.276040956070807,-1.2426746510481,-0.160594103250538,"G3","diagtime< 4.5",3
"veteran_73","analysis_target",-0.653510054299251,0.242352258120871,-1.12852048021616,-0.178499628382344,"G3","diagtime< 4.5",3
"veteran_27","analysis_target",-0.556575016021872,0.437652766125335,-1.41437443762753,0.301224405583783,"G3","diagtime< 4.5",3
"veteran_9","analysis_target",-0.562299737793569,0.365985992803765,-1.27963228368895,0.15503280810181,"G3","diagtime< 4.5",3
"veteran_116","analysis_target",-0.612395924961671,0.224834797092169,-1.05307212726232,-0.17171972266102,"G3","diagtime< 4.5",3
"veteran_77","analysis_target",-0.517742115121816,0.422731500392104,-1.34629585589034,0.310811625646708,"G3","diagtime< 4.5",3
"veteran_57","analysis_target",-0.55829011576647,0.486361830380386,-1.51155930331203,0.394979071779087,"G3","diagtime< 4.5",3
"veteran_106","analysis_target",-0.557062958429521,0.283966907198023,-1.11363809653765,-0.000487820321395271,"G3","diagtime< 4.5",3
"veteran_107","analysis_target",-0.574354446789474,0.313818266983444,-1.18943825007702,0.0407293564980756,"G3","diagtime< 4.5",3
"veteran_55","analysis_target",-0.519028509331738,0.505968939383366,-1.51072763052314,0.472670611859659,"G3","diagtime< 4.5",3
"veteran_42","analysis_target",-0.735864853627327,0.266802299526575,-1.25879736069941,-0.212932346555241,"G3","diagtime< 4.5",3
"veteran_123","analysis_target",-0.659323330946858,0.257154038946985,-1.16334524728295,-0.155301414610767,"G3","diagtime< 4.5",3
"veteran_31","analysis_target",-0.729497146801835,0.381314581209716,-1.47687372597288,0.0178794323692089,"G3","diagtime< 4.5",3
"veteran_85","analysis_target",-0.580779276737381,0.208343961342753,-0.989133440969177,-0.172425112505584,"G3","diagtime< 4.5",3
"veteran_46","analysis_target",-0.559784308548863,0.363973303634871,-1.27317198367321,0.153603366575484,"G3","diagtime< 4.5",3
"veteran_7","analysis_target",-0.585845313230193,0.391683775222072,-1.35354551266545,0.181854886205069,"G3","diagtime< 4.5",3
"veteran_48","analysis_target",-0.666638363845156,0.202197510334211,-1.06294548410021,-0.270331243590102,"G3","diagtime< 4.5",3
"veteran_89","analysis_target",-0.499685717410076,0.336518122706833,-1.15926123791547,0.159889803095316,"G3","diagtime< 4.5",3
"veteran_130","analysis_target",-0.627812104113201,0.218538432988439,-1.05614743277054,-0.199476775455861,"G3","diagtime< 4.5",3
"veteran_105","analysis_target",-0.606789233382864,0.220572291323601,-1.03911092437712,-0.174467542388605,"G3","diagtime< 4.5",3
"veteran_12","analysis_target",-0.627477715713888,0.456417018745828,-1.52205507245571,0.267099641027934,"G3","diagtime< 4.5",3
"veteran_80","analysis_target",-0.685882438517507,0.281295332647542,-1.23722129050669,-0.134543586528325,"G3","diagtime< 4.5",3
"veteran_81","analysis_target",-0.623311482645322,0.240950760506054,-1.09557497323719,-0.151047992053456,"G3","diagtime< 4.5",3
"veteran_95","analysis_target",-0.542739003054005,0.450913083591365,-1.42652864689308,0.341050640785071,"G3","diagtime< 4.5",3
"veteran_96","analysis_target",-0.579148452767047,0.269303579141029,-1.10698346788346,-0.0513134376506299,"G3","diagtime< 4.5",3
"veteran_97","analysis_target",-0.593261516488632,0.491340136652495,-1.55628818432752,0.369765151350259,"G3","diagtime< 4.5",3
